UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Psychology Thoughts,@Psychology_DQ,2021-11-20T08:38:02.000Z,,"Psychology says, you're not afraid to love, you're afraid of not being loved back.",,76,"1,218","6,439",[],https://twitter.com/Psychology_DQ/status/1461977120649920514
Psychology Thoughts,@Psychology_DQ,2021-10-29T08:35:09.000Z,,"Psychology says, You become unstoppable when you realize that you can do it alone.",,48,"1,199","5,191",[],https://twitter.com/Psychology_DQ/status/1454003864294723586
Psychology Thoughts,@Psychology_DQ,2021-11-17T08:37:08.000Z,,"Psychology says, don't waste your time with explanations: people only hear what they want to hear.",,54,"1,367","5,636",[],https://twitter.com/Psychology_DQ/status/1460889731613569028
Psychology Thoughts,@Psychology_DQ,2021-11-21T08:31:09.000Z,,Psychology says everything will come to you at the perfect time.,,109,925,"4,629",[],https://twitter.com/Psychology_DQ/status/1462337774841782272
Psychology Thoughts,@Psychology_DQ,2021-11-16T08:32:37.000Z,,"Psychology says, don’t break yourself just to fit into someone’s life.",,44,827,"3,826",[],https://twitter.com/Psychology_DQ/status/1460526204310765572
Psychology Thoughts,@Psychology_DQ,2021-10-24T08:37:46.000Z,,Psychology says You'll never live a happy life if you always care about what others think about you.,,26,752,"3,305",[],https://twitter.com/Psychology_DQ/status/1452192581585149955
Psychology Thoughts,@Psychology_DQ,2021-11-10T08:39:13.000Z,,"Psychology says to find three hobbies: 

- One to make you money
- One to keep you in shape
- And one to keep you creative.",,39,944,"4,058",[],https://twitter.com/Psychology_DQ/status/1458353541718937603
Psychology Thoughts,@Psychology_DQ,2021-11-15T08:42:54.000Z,,Psychology says the purpose of our lives is to be happy.,,139,742,"3,533",[],https://twitter.com/Psychology_DQ/status/1460166408034267138
Psychology Thoughts,@Psychology_DQ,2021-11-08T08:33:44.000Z,,"Psychology says If you tell the truth, you don't have to remember anything.",,51,689,"3,382",[],https://twitter.com/Psychology_DQ/status/1457627384065167363
Psychology Thoughts,@Psychology_DQ,2021-11-04T19:34:51.000Z,,"Psychology says without self-discipline, success is impossible.",,21,435,"2,094",[],https://twitter.com/Psychology_DQ/status/1456344206637780992
Psychology Thoughts,@Psychology_DQ,2021-10-26T19:40:24.000Z,,"Psychology says private life always wins, keep it a secret till you win.",,11,640,"3,006",[],https://twitter.com/Psychology_DQ/status/1453084113901170690
Psychology Thoughts,@Psychology_DQ,2021-11-13T08:35:04.000Z,,"Psychology says when you stop expecting people to be perfect, you can like them for who they are.",,28,552,"2,969",[],https://twitter.com/Psychology_DQ/status/1459439660426567681
Psychology Thoughts,@Psychology_DQ,2021-11-02T08:38:59.000Z,,Psychology says It is better to be hated for what you are than to be loved for what you are not.,,37,659,"2,768",[],https://twitter.com/Psychology_DQ/status/1455454380216524802
Psychology Thoughts,@Psychology_DQ,2021-10-25T08:39:11.000Z,,"Psychology says, being sad with the right people is better than being happy with the wrong ones.",,16,613,"2,879",[],https://twitter.com/Psychology_DQ/status/1452555325740027904
Psychology Thoughts,@Psychology_DQ,2021-11-11T19:37:12.000Z,,"Psychology says once you fall in love, there’s no going back to being just friends.",,24,360,"2,045",[],https://twitter.com/Psychology_DQ/status/1458881514968604677
Psychology Thoughts,@Psychology_DQ,2021-11-05T19:34:40.000Z,,Psychology says People start hating you when they cannot control you.,,12,237,"1,156",[],https://twitter.com/Psychology_DQ/status/1456706551780151303
Psychology Thoughts,@Psychology_DQ,2021-11-14T08:44:27.000Z,,"15 Smart Psychology Ways to Calm Your Anxiety

| Thread",,9,176,513,[],https://twitter.com/Psychology_DQ/status/1459804406564728837
