UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
The Tech Bae | IG @lovee_charms,The Tech Bae | IG @lovee_charms,2021-12-29T18:28:12.000Z,Wishing a job offer for anyone who wants to work in tech in 2022,Wishing a job offer for anyone who wants to work in tech in 2022 #blacktechtwitter #techtwitter,,25,503,"1,962",[],https://twitter.com/lovee_charms/status/1476258766031138819
ℙ𝕒𝕡𝕡𝕚 𝕠𝕗 𝕀𝕝𝕠𝕣𝕚𝕟,@TheOnlyPappi,2022-01-09T14:59:26.000Z,"Hi, ","Hi, #TechTwitter I designed my First dark mode mobile App UI design for 2022.

This is as a result of boredom and idleness.

Enjoy your evening.",💭 ⚡,12,58,172,"['https://pbs.twimg.com/media/FIqzMbuWQAIoYTT?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIqzMcbXsAEASBK?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIqzMcxXEAUmhLL?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIqzMdQXMAQpKjy?format=jpg&name=360x360']",https://twitter.com/TheOnlyPappi/status/1480192495506051073
𝗆𝗈𝗇𝗂𝗊𝗎𝖾.,@m0duket,2022-01-04T16:58:46.000Z,I listened to ,"I listened to #TechTwitter advice and asked for the company’s budget for the role and biiiiiiiiitch. 

If I had said my usual number, I would have actually fumbled 60K!!!! 

It’s dead. I’m never answering that dumb question again in interviews.",,16,129,821,[],https://twitter.com/m0duket/status/1478410587826700290
Jahmar Gale,@DataJayInTech,2022-01-09T16:55:19.000Z,Google Data Analytics Course 7 Mission Completed ,"Google Data Analytics Course 7 Mission Completed  

Dedication
Discipline
Perseverance 
 Consistency

#BlackTechTwitter #TechTwitter #Data #DataAnalytics #rstats",✅ ☑ ☑ ☑ ☑,13,22,189,['https://pbs.twimg.com/media/FIrNwIZXIAUzZFd?format=jpg&name=small'],https://twitter.com/DataJayInTech/status/1480221657583210500
Leon Noel,@leonnoel,2022-01-13T22:30:27.000Z,Second class of ,"Second class of #100Devs a free software engineering bootcamp starts in 60mins!

Come catch up, learn the basics of HTML, and build a simple website!

Join us live (6:30pm ET): http://leonnoel.com/twitch

#100daysofcode #techtwitter #womenwhocode #CodeNewbies #Coding #dominospizza
twitch.tv
LearnWithLeon - Twitch
 Running A Free Web Dev Bootcamp for those affected by the pandemic! Managing Director of Engineering @ Resilient Coders. Distinguished Faculty @ General Assembly. My passion is training people...",🔥 ✨ ✨,610,"6,109","6,249",['https://pbs.twimg.com/card_img/1527401829478199296/nPwJT34w?format=png&name=240x240'],https://twitter.com/leonnoel/status/1481755548227829764
allyse,@allysedotdev,2022-01-01T03:19:55.000Z,I quit my job this year to pursue a career in tech. Juggled 4 jobs and worried about basic needs,"I quit my job this year to pursue a career in tech. Juggled 4 jobs and worried about basic needs

It was worth it bc I:
Completed a coding bootcamp
Led my first Hackathon
Wrote my 1st blog
Discovered #techtwitter 

Stoked for 2022! TY for being a part of my journey ",🌺 🏠 🍲 🦾 👾 ❤,39,46,879,[],https://twitter.com/allysedotdev/status/1477117354421022721
Pranjal Srivastava,@Pranjals149,2021-12-31T06:39:49.000Z,"Heyy tech twitter, I am posting this late but I got a job ","Heyy tech twitter, I am posting this late but I got a job 

#techtwitter #DEVCommunity #frontenddev",😎 🥳 🥳 🥳,88,41,998,[],https://twitter.com/Pranjals149/status/1476805275042545664
Kanika Tolver,@KanikaTolver,2021-12-29T15:36:02.000Z,Drop the job title or role you want in 2022. ,"Drop the job title or role you want in 2022. 

#BlackTechTwitter #techtwitter #womenintech",,813,254,720,[],https://twitter.com/KanikaTolver/status/1476215442826043396
Nikita Gupta,@nikigup456,2022-01-10T07:05:10.000Z,Finally got my office space ,"Finally got my office space  set-up as per me after 2 years of WFH

Do you like it?

#remotework #Careers #WomenWhoCode #WomeninTech #job #recruitment #BlackTechTwitter #TechTwitter #entrepreneur #engineer",💼 😻 ✨ 🐣 👇,33,17,266,['https://pbs.twimg.com/media/FIuQRHkVIAAxVEM?format=jpg&name=900x900'],https://twitter.com/nikigup456/status/1480435530802163712
Nikita Gupta,@nikigup456,2022-01-11T01:33:32.000Z,Started New Year with mission to get more folks hired,"Started New Year with mission to get more folks hired

Joined 
@Uber
 as Senior Technical Recruiter today 

Let’s get more folks hired in 2022!

Reach via 
@LinkedIn
 for referrals
https://linkedin.com/in/guptanikita16…

#Hiring #Recruiter #NewJob #WomenInTech #WomenWhoCode #techtwitter",💪 😎 🐣 ❤ 😉,161,107,"1,433",['https://pbs.twimg.com/media/FIyN83sVEAIpcs0?format=jpg&name=small'],https://twitter.com/nikigup456/status/1480714459068788739
fullsnackdeveloper.eth,@notdanilu,2022-01-14T16:13:54.000Z,"if someone wanted to be a web3 engineer, what resources (books, videos, tutorials, foundational knowledge), would you suggest they look into/have? ","if someone wanted to be a web3 engineer, what resources (books, videos, tutorials, foundational knowledge), would you suggest they look into/have? #TechTwitter",,48,76,277,[],https://twitter.com/notdanilu/status/1482023175651315715
Kanika Tolver,@KanikaTolver,2021-12-24T21:51:25.000Z,Merry Christmas Women in Tech. ,"Merry Christmas Women in Tech. 

#womenintech #WomenWhoCode #BlackTechTwitter #techtwitter",,4,7,180,['https://pbs.twimg.com/media/FHZ4FLDXoAoJVZf?format=jpg&name=small'],https://twitter.com/KanikaTolver/status/1474497969135235074
Nikita Gupta,@nikigup456,2022-01-18T22:23:46.000Z,Not sharing Salary ranges in the first recruiter’s call is not right and should be changed to make process more transparent!,"Not sharing Salary ranges in the first recruiter’s call is not right and should be changed to make process more transparent!

Who else agrees?

#Hiring #JobSearch #recruiting #jobseekers #WomenWhoCode #womenintech #OpenSource #techtwitter #salary",💯 💪,26,69,237,[],https://twitter.com/nikigup456/status/1483565807779004417
Sidney Buckner,@shidonichan,2022-01-02T17:01:01.000Z,I will be personally using ,"I will be personally using 
@freeCodeCamp
's curriculum to earn my computer science degree. 

This will completely change the game. If you are able and willing, please make sure you donate to help this become a reality. 

#techtwitter
Quote Tweet
Chanel
@chaneltech_
 · Jan 2
You will soon be able to earn your computer science bachelor’s degree, for free using Freecodecamp.

Right now you can earn free certificates in: JavaScript, SQL, Python, React, Machine Learning, etc.

https://freecodecamp.org/news/free-accredited-bachelors-degrees-in-computer-science-how-do-we-get-there/… @freeCodeCamp",,7,20,153,['https://pbs.twimg.com/profile_images/1470160830360608768/2sgU0Bed_mini.jpg'],https://twitter.com/shidonichan/status/1477686380071464968
Gergely Orosz,@GergelyOrosz,2022-01-20T09:34:58.000Z,Surprised how divided ,"Surprised how divided #TechTwitter is on remote work: so many people assume that their preference must be the preference of everyone.

The best any company can offer is clarity on what they do support now, and in the future. People then vote with their feet (already doing so).",,16,14,194,[],https://twitter.com/GergelyOrosz/status/1484097109494276097
