UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Hiba Amin,@h5amin,2020-12-06T02:57:13.000Z,"Big news, Twitter Fam. 

It turns out 2020 isn’t an absolute dumpster fire because I get to spend forever with my best friend. ","Big news, Twitter Fam. 

It turns out 2020 isn’t an absolute dumpster fire because I get to spend forever with my best friend. ",👋 💙 🥰,50,,225,['https://pbs.twimg.com/media/EohblA9VoAEF35L?format=jpg&name=small'],https://twitter.com/h5amin/status/1335417985687678976
Hiba Amin,@h5amin,2021-04-05T12:39:05.000Z,Home for the next 2 months ,Home for the next 2 months ,👋 😄,14,,112,['https://pbs.twimg.com/media/EyNfiTfW8AILOWu?format=jpg&name=small'],https://twitter.com/h5amin/status/1379050962162229249
Hiba Amin,@h5amin,2021-04-19T19:54:47.000Z,"Made my first hire today, ever. ","Made my first hire today, ever. ",👋 👀 🥳,18,,192,[],https://twitter.com/h5amin/status/1384234041088495623
Paul Elijas,@PaulElijas,2021-06-29T16:05:05.000Z,"YOUR brand color has a huge impact on YOUR customer's feelings!

Learn which color helps YOU increase your SALES

Start TODAY ","YOUR brand color has a huge impact on YOUR customer's feelings!

Learn which color helps YOU increase your SALES

Start TODAY ",🧵,27,64,268,['https://pbs.twimg.com/media/E5DrPZKXoAoHi0B?format=png&name=small'],https://twitter.com/PaulElijas/status/1409905772545327109
Paul Elijas,@PaulElijas,2021-07-04T12:31:17.000Z,"Branding is so important on Twitter.

1: header image
2: profile pic
3: handle
4: name
5: feed
6: bio

If you tell 6 different stories, no one will care.

If you tell 1 polished story, everyone will care.","Branding is so important on Twitter.

1: header image
2: profile pic
3: handle
4: name
5: feed
6: bio

If you tell 6 different stories, no one will care.

If you tell 1 polished story, everyone will care.",,38,90,650,[],https://twitter.com/PaulElijas/status/1411663907635306498
Paul Elijas,@PaulElijas,2021-07-10T16:32:13.000Z,Reply with a ,"Reply with a , retweet, and I'll send you a FREE tip to improve your profile!",🚀,371,173,284,[],https://twitter.com/PaulElijas/status/1413898865393156103
Paul Elijas,@PaulElijas,2021-06-26T15:49:42.000Z,"Grow your Twitter in only 45 minutes! 

Start NOW ","Grow your Twitter in only 45 minutes! 

Start NOW ",🧵,44,76,379,[],https://twitter.com/PaulElijas/status/1408814737731645448
Hiba Amin,@h5amin,2021-07-11T01:39:05.000Z,"PSA to men:

If you see a female walking alone at night…  be mindful. Cross the road.

If you HAVE to walk behind her… don’t speed up. Slow down.

You’re probably a nice person, but we don’t know that for sure. Idc if it’s silly to you but that shit is scary to many of us.","PSA to men:

If you see a female walking alone at night…  be mindful. Cross the road.

If you HAVE to walk behind her… don’t speed up. Slow down.

You’re probably a nice person, but we don’t know that for sure. Idc if it’s silly to you but that shit is scary to many of us.",👋,3,10,158,[],https://twitter.com/h5amin/status/1414036489827127296
Paul Elijas,@PaulElijas,2021-07-18T22:11:10.000Z,"I wanted to become a baker, as a child ","I wanted to become a baker, as a child 

What was your dream job as a kid?",🥨,187,16,210,[],https://twitter.com/PaulElijas/status/1416883269451276289
Paul Elijas,@PaulElijas,2021-07-22T09:10:03.000Z,I quit my job.,I quit my job.,,94,5,457,[],https://twitter.com/PaulElijas/status/1418136246258442243
Paul Elijas,@PaulElijas,2021-07-05T14:11:00.000Z,"1,000 friends on this bird app in hardly 2 months ","1,000 friends on this bird app in hardly 2 months 

You guys are amazing ",😭 🤯 🔥 💙,51,1,218,[],https://twitter.com/PaulElijas/status/1412051389140934658
Paul Elijas,@PaulElijas,2021-08-03T06:40:21.000Z,"You're launching a startup.  What do you choose:

- great branding
- great product","You're launching a startup.  What do you choose:

- great branding
- great product",,584,256,"1,590",[],https://twitter.com/PaulElijas/status/1422447228250165249
Paul Elijas,@PaulElijas,2021-08-17T09:24:39.000Z,Reply with a ,"Reply with a , RT, and I'll answer with a FREE tip to improve your profile.",🌊,336,132,260,[],https://twitter.com/PaulElijas/status/1427562003393093632
Paul Elijas,@PaulElijas,2021-08-09T07:01:26.000Z,"  Twitter DM Mastery is OUT NOW

Write effective DMs with ease! What to expect?","  Twitter DM Mastery is OUT NOW

Write effective DMs with ease! What to expect?

 25+ page long Twitter DM Playbook
 3 relatable lessons
 3 actionable frameworks
 1 challenge
 Twitter DM swipe file (20+ examples)
 Preface by 
@jmoserr
 

http://elijas.shop/dm",🚨 ✅ ✅ ✅ ✅ ✅ ✅ 🧵,28,59,150,['https://pbs.twimg.com/ext_tw_video_thumb/1424623297875038208/pu/img/XJ8qtXuub0uNvZrt.jpg'],https://twitter.com/PaulElijas/status/1424626859380183040
Paul Elijas,@PaulElijas,2021-08-03T09:02:50.000Z," Twitter DM Mastery is coming! 

- 3 lessons
- 3 frameworks
- 1 challenge
- several real-world examples
- preface by the genius "," Twitter DM Mastery is coming! 

- 3 lessons
- 3 frameworks
- 1 challenge
- several real-world examples
- preface by the genius 
@jmoserr
 

Monday, August 9th!",🚨,65,34,200,['https://pbs.twimg.com/ext_tw_video_thumb/1422481651251154952/pu/img/rrHs4E9TFlsRYVWl.jpg'],https://twitter.com/PaulElijas/status/1422483085384355847
Paul Elijas,@PaulElijas,2021-08-09T11:06:30.000Z,"I made my first $$$ online today! 

Thank you for making that happen ","I made my first $$$ online today! 

Thank you for making that happen ",😭 💙,70,6,249,[],https://twitter.com/PaulElijas/status/1424688532346523650
Paul Elijas,@PaulElijas,2021-08-08T14:27:06.000Z,"Thank you for 2.5k followers! 

You're the best ","Thank you for 2.5k followers! 

You're the best ",🌊,55,1,157,[],https://twitter.com/PaulElijas/status/1424376630005358595
Paul Elijas,@PaulElijas,2021-08-23T09:04:45.000Z,"You're launching a startUp. What do you choose?

- excellent product
- exceptional team","You're launching a startUp. What do you choose?

- excellent product
- exceptional team",,462,148,967,[],https://twitter.com/PaulElijas/status/1429731324668129281
Paul Elijas,@PaulElijas,2021-08-15T12:51:12.000Z,"You don't need to quit your 9-5 to grow on Twitter! 

1 focus hour > 5 distracted hours
consistent > irregular
what else?","You don't need to quit your 9-5 to grow on Twitter! 

1 focus hour > 5 distracted hours
consistent > irregular
what else?",,31,10,187,[],https://twitter.com/PaulElijas/status/1426889209558802438
Paul Elijas,@PaulElijas,2021-09-22T14:54:21.000Z,These 7 tools have saved me 100s of hours.,These 7 tools have saved me 100s of hours.,,41,165,718,[],https://twitter.com/PaulElijas/status/1440690939308089364
Paul Elijas,@PaulElijas,2021-09-14T09:12:51.000Z,"Easy Monetizable Skills 2021:

- graphic design
- ghostwriting 
- copywriting
- outreach
- coding
- SEO

What else?","Easy Monetizable Skills 2021:

- graphic design
- ghostwriting 
- copywriting
- outreach
- coding
- SEO

What else?",,52,82,524,[],https://twitter.com/PaulElijas/status/1437705896021348358
Paul Elijas,@PaulElijas,2021-09-21T07:26:26.000Z,"Top skills 2021

- programming
- marketing 
- writing
- SEO

Master one of these and you won't have to worry about jobs anymore.","Top skills 2021

- programming
- marketing 
- writing
- SEO

Master one of these and you won't have to worry about jobs anymore.",,49,114,641,[],https://twitter.com/PaulElijas/status/1440215828956258319
Paul Elijas,@PaulElijas,2021-09-03T10:57:02.000Z,"How to go from ZERO to MONEY ($1k++) on the internet? (In TWO months)

Here's how you'll do it ","How to go from ZERO to MONEY ($1k++) on the internet? (In TWO months)

Here's how you'll do it ",🧵,40,55,317,"['https://pbs.twimg.com/media/E-WvVfbWYAUgxRk?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E-WvVgOWYAw5bYQ?format=jpg&name=360x360']",https://twitter.com/PaulElijas/status/1433745847712428033
Paul Elijas,@PaulElijas,2021-09-07T10:59:16.000Z,"I've audited 1k+ low-profile Twitter accounts. 

Here are the 22 most common mistakes they make (& how to avoid).","I've audited 1k+ low-profile Twitter accounts. 

Here are the 22 most common mistakes they make (& how to avoid).",,63,36,210,['https://pbs.twimg.com/media/E-rQPX1WUAEoXZP?format=jpg&name=small'],https://twitter.com/PaulElijas/status/1435195959978430465
Paul Elijas,@PaulElijas,2021-09-11T15:12:03.000Z,"Are you a student? 

Reply with ","Are you a student? 

Reply with  and I'll DM you an opportunity to help us :)",👋,"1,626",67,983,[],https://twitter.com/PaulElijas/status/1436709126437052422
Paul Elijas,@PaulElijas,2021-09-16T07:32:21.000Z,Who are the smartest people you follow in Twitter?,Who are the smartest people you follow in Twitter?,,88,13,197,[],https://twitter.com/PaulElijas/status/1438405379948417031
Paul Elijas,@PaulElijas,2021-10-10T08:50:08.000Z,Reply with a ,Reply with a  and I'll send you a FREE tip to improve your Twitter account.,🛫,314,2,287,['https://pbs.twimg.com/media/FBU2BfqX0AI5Dtl?format=jpg&name=small'],https://twitter.com/PaulElijas/status/1447122263912894465
